mode,entity_type,template,bindings,error
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""GM_DROPSHIPMENT_OEM_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Shreveport, UNITED STATES""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Concord, CANADA""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Ingersol, CANADA""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""GM_CAMI AUTRANS_AS_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""MI""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""GM_BRAZIL_AS_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Shreveport, UNITED STATES""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""GM_AFRICA AND MIDDLE EAST_AS_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""GM Tooling & Sample_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""GM do Brasil Ltda_AS_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""GM de Argentina_AS_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""FORD_MASTER_AS_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Warren, UNITED STATES""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""CHRYSLER_VENEZUELA_AS_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Toledo, UNITED STATES""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""CHRYSLER_MOPAR_AS_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Detroit, UNITED STATES""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Detroit, UNITED STATES""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Toledo, UNITED STATES""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""CHRYSLER_CEVA LOGISTICS_OEM_City""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""CA""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""105 (갈현리, 다이모스(주))""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""105 (갈현리, 다이모스(주))""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""194""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Australia""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""SHANGHI.CHINA""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Suzhou New District""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""Beijing""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""95 (이화리)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""95 (이화리)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""33 (안청동)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""257-21 (하남동)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""113 (소하동, 기아자동차소하리공장)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""12 (양재동, 현대기아자동차빌딩)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""277 (내방동)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""33 (안청동)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""104-7""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""163 (용암리, 현대자동차)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""163 (용암리, 현대자동차)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""37(삼동)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""86 (원효로4가)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""700 (양정동, 현대자동차)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""700 (양정동, 현대자동차)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""1232""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""1232""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""12 (양재동, 현대기아자동차빌딩)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""150 (장덕동)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""South Africa""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""130 (성주동, 지엠대우창원정비사업소)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
node,City,"UNWIND $rows AS row
    MERGE (n:City {ORT01: row.ORT01})
    SET n += row","{""name"": ""233 (청천동)""}",{code: Neo.ClientError.Statement.SemanticError} {message: Cannot merge the following node because of null property value for 'ORT01': (:City {ORT01: null})}
